player_id,player_name,runs_scored,wickets,runs_conceded,catches,stumpings,match_date,opposition,match_id
2,Steve Smith,105,-,-,3,0,11 Sep 2022,v New Zealand Cairns,157
3,Alex Carey,42*,-,-,0,1,11 Sep 2022,v New Zealand Cairns,157
4,Josh Inglis,10,-,-,0,0,11 Sep 2022,v New Zealand Cairns,157
5,Sean Abbott,DNB,2,31,1,0,11 Sep 2022,v New Zealand Cairns,157
6,Marnus Labuschagne,52,-,-,1,0,11 Sep 2022,v New Zealand Cairns,157
7,Cameron Green,25*,2,25,1,0,11 Sep 2022,v New Zealand Cairns,157
8,Josh Hazlewood,DNB,1,51,1,0,11 Sep 2022,v New Zealand Cairns,157
11,Glenn Maxwell,14,0,18,0,0,11 Sep 2022,v New Zealand Cairns,157
14,Adam Zampa,DNB,1,53,0,0,11 Sep 2022,v New Zealand Cairns,157
15,Mitchell Starc.,DNB,3,60,0,0,11 Sep 2022,v New Zealand Cairns,157
2,Steve Smith,94,-,-,0,0,19 Nov 2022,v England Sydney,158
3,Alex Carey,0,-,-,1,0,19 Nov 2022,v England Sydney,158
6,Marnus Labuschagne,58,-,-,0,0,19 Nov 2022,v England Sydney,158
8,Josh Hazlewood,DNB,2,33,1,0,19 Nov 2022,v England Sydney,158
9,Travis Head,19,-,-,0,0,19 Nov 2022,v England Sydney,158
10,Mitch Marsh,50,0,12,0,0,19 Nov 2022,v England Sydney,158
12,Marcus Stoinis,13,0,29,0,0,19 Nov 2022,v England Sydney,158
13,David Warner,16,-,-,0,0,19 Nov 2022,v England Sydney,158
14,Adam Zampa,0*,4,45,0,0,19 Nov 2022,v England Sydney,158
15,Mitchell Starc.,0,4,47,0,0,19 Nov 2022,v England Sydney,158
2,Steve Smith,22,-,-,0,0,17 Mar 2023,v India Wankhede,159
4,Josh Inglis,26,-,-,0,0,17 Mar 2023,v India Wankhede,159
5,Sean Abbott,0,0,31,0,0,17 Mar 2023,v India Wankhede,159
6,Marnus Labuschagne,15,-,-,1,0,17 Mar 2023,v India Wankhede,159
7,Cameron Green,12,0,35,1,0,17 Mar 2023,v India Wankhede,159
9,Travis Head,5,-,-,0,0,17 Mar 2023,v India Wankhede,159
10,Mitch Marsh,81,-,-,0,0,17 Mar 2023,v India Wankhede,159
11,Glenn Maxwell,8,0,7,0,0,17 Mar 2023,v India Wankhede,159
12,Marcus Stoinis,5,2,27,0,0,17 Mar 2023,v India Wankhede,159
14,Adam Zampa,0,0,37,0,0,17 Mar 2023,v India Wankhede,159
15,Mitchell Starc.,4*,3,49,0,0,17 Mar 2023,v India Wankhede,159
17,Hardik Pandya,25,1,29,1,0,17 Mar 2023,v Australia Wankhede,159
18,Shubman Gill,20,-,-,2,0,17 Mar 2023,v Australia Wankhede,159
19,Virat Kohli,4,-,-,0,0,17 Mar 2023,v Australia Wankhede,159
21,KL Rahul,75*,-,-,2,0,17 Mar 2023,v Australia Wankhede,159
22,Ravindra Jadeja,45*,2,46,1,0,17 Mar 2023,v Australia Wankhede,159
23,Shardul Thakur,DNB,0,12,0,0,17 Mar 2023,v Australia Wankhede,159
25,Mohammed Siraj,DNB,3,29,1,0,17 Mar 2023,v Australia Wankhede,159
26,Kuldeep Yadav,DNB,1,48,0,0,17 Mar 2023,v Australia Wankhede,159
27,Mohammed Shami,DNB,3,17,0,0,17 Mar 2023,v Australia Wankhede,159
29,Ishan Kishan,3,-,-,0,0,17 Mar 2023,v Australia Wankhede,159
30,Suryakumar Yadav,0,-,-,0,0,17 Mar 2023,v Australia Wankhede,159
2,Steve Smith,DNB,-,-,2,0,19 Mar 2023,v India Visakhapatnam,160
3,Alex Carey,DNB,-,-,2,0,19 Mar 2023,v India Visakhapatnam,160
5,Sean Abbott,DNB,3,23,0,0,19 Mar 2023,v India Visakhapatnam,160
6,Marnus Labuschagne,DNB,-,-,1,0,19 Mar 2023,v India Visakhapatnam,160
7,Cameron Green,DNB,0,20,0,0,19 Mar 2023,v India Visakhapatnam,160
9,Travis Head,51*,-,-,1,0,19 Mar 2023,v India Visakhapatnam,160
10,Mitch Marsh,66*,-,-,0,0,19 Mar 2023,v India Visakhapatnam,160
12,Marcus Stoinis,DNB,-,-,0,0,19 Mar 2023,v India Visakhapatnam,160
14,Adam Zampa,DNB,0,6,0,0,19 Mar 2023,v India Visakhapatnam,160
15,Mitchell Starc.,DNB,5,53,0,0,19 Mar 2023,v India Visakhapatnam,160
16,Rohit Sharma,13,-,-,0,0,19 Mar 2023,v Australia Visakhapatnam,160
17,Hardik Pandya,1,0,18,0,0,19 Mar 2023,v Australia Visakhapatnam,160
18,Shubman Gill,0,-,-,0,0,19 Mar 2023,v Australia Visakhapatnam,160
19,Virat Kohli,31,-,-,0,0,19 Mar 2023,v Australia Visakhapatnam,160
21,KL Rahul,9,-,-,0,0,19 Mar 2023,v Australia Visakhapatnam,160
22,Ravindra Jadeja,16,-,-,0,0,19 Mar 2023,v Australia Visakhapatnam,160
25,Mohammed Siraj,0,0,37,0,0,19 Mar 2023,v Australia Visakhapatnam,160
26,Kuldeep Yadav,4,0,12,0,0,19 Mar 2023,v Australia Visakhapatnam,160
27,Mohammed Shami,0,0,29,0,0,19 Mar 2023,v Australia Visakhapatnam,160
30,Suryakumar Yadav,0,-,-,0,0,19 Mar 2023,v Australia Visakhapatnam,160
2,Steve Smith,0,-,-,1,0,22 Mar 2023,v India Chennai,161
3,Alex Carey,38,-,-,0,0,22 Mar 2023,v India Chennai,161
5,Sean Abbott,26,1,50,1,0,22 Mar 2023,v India Chennai,161
6,Marnus Labuschagne,28,-,-,0,0,22 Mar 2023,v India Chennai,161
9,Travis Head,33,-,-,0,0,22 Mar 2023,v India Chennai,161
10,Mitch Marsh,47,-,-,0,0,22 Mar 2023,v India Chennai,161
12,Marcus Stoinis,25,1,43,1,0,22 Mar 2023,v India Chennai,161
13,David Warner,23,-,-,1,0,22 Mar 2023,v India Chennai,161
14,Adam Zampa,10*,4,45,0,0,22 Mar 2023,v India Chennai,161
15,Mitchell Starc.,10,0,67,1,0,22 Mar 2023,v India Chennai,161
16,Rohit Sharma,30,-,-,0,0,22 Mar 2023,v Australia Chennai,161
17,Hardik Pandya,40,3,44,1,0,22 Mar 2023,v Australia Chennai,161
18,Shubman Gill,37,-,-,2,0,22 Mar 2023,v Australia Chennai,161
19,Virat Kohli,54,-,-,0,0,22 Mar 2023,v Australia Chennai,161
21,KL Rahul,32,-,-,1,0,22 Mar 2023,v Australia Chennai,161
22,Ravindra Jadeja,18,0,34,1,0,22 Mar 2023,v Australia Chennai,161
25,Mohammed Siraj,3*,2,37,0,0,22 Mar 2023,v Australia Chennai,161
26,Kuldeep Yadav,6,3,56,1,0,22 Mar 2023,v Australia Chennai,161
27,Mohammed Shami,14,0,37,0,0,22 Mar 2023,v Australia Chennai,161
30,Suryakumar Yadav,0,-,-,0,0,22 Mar 2023,v Australia Chennai,161
2,Steve Smith,0,-,-,0,0,24 Sep 2023,v India Indore,162
3,Alex Carey,14,-,-,3,0,24 Sep 2023,v India Indore,162
4,Josh Inglis,6,-,-,0,0,24 Sep 2023,v India Indore,162
5,Sean Abbott,54,1,91,0,0,24 Sep 2023,v India Indore,162
6,Marnus Labuschagne,27,-,-,0,0,24 Sep 2023,v India Indore,162
7,Cameron Green,19,2,103,0,0,24 Sep 2023,v India Indore,162
8,Josh Hazlewood,23,1,62,0,0,24 Sep 2023,v India Indore,162
13,David Warner,53,-,-,0,0,24 Sep 2023,v India Indore,162
14,Adam Zampa,5,1,67,0,0,24 Sep 2023,v India Indore,162
18,Shubman Gill,104,-,-,1,0,24 Sep 2023,v Australia Indore,162
20,Shreyas Iyer,105,-,-,0,0,24 Sep 2023,v Australia Indore,162
21,KL Rahul,52,-,-,0,0,24 Sep 2023,v Australia Indore,162
22,Ravindra Jadeja,13*,3,42,0,0,24 Sep 2023,v Australia Indore,162
23,Shardul Thakur,DNB,0,35,0,0,24 Sep 2023,v Australia Indore,162
27,Mohammed Shami,DNB,1,39,0,0,24 Sep 2023,v Australia Indore,162
28,Ravichandran Ashwin,DNB,3,41,1,0,24 Sep 2023,v Australia Indore,162
29,Ishan Kishan,31,-,-,0,0,24 Sep 2023,v Australia Indore,162
30,Suryakumar Yadav,72*,-,-,0,0,24 Sep 2023,v Australia Indore,162
3,Alex Carey,6,-,-,0,0,21 Jun 2018,v England Chester-le-Street,163
9,Travis Head,63,-,-,0,0,21 Jun 2018,v England Chester-le-Street,163
12,Marcus Stoinis,1,0,41,0,0,21 Jun 2018,v England Chester-le-Street,163
3,Alex Carey,44,-,-,0,0,24 Jun 2018,v England Manchester,164
9,Travis Head,56,-,-,0,0,24 Jun 2018,v England Manchester,164
12,Marcus Stoinis,0,2,37,0,0,24 Jun 2018,v England Manchester,164
3,Alex Carey,24,-,-,0,0,12 Jan 2019,v India Sydney,165
11,Glenn Maxwell,11*,0,18,2,0,12 Jan 2019,v India Sydney,165
12,Marcus Stoinis,47*,2,66,1,0,12 Jan 2019,v India Sydney,165
16,Rohit Sharma,133,-,-,1,0,12 Jan 2019,v Australia Sydney,165
19,Virat Kohli,3,-,-,0,0,12 Jan 2019,v Australia Sydney,165
22,Ravindra Jadeja,8,1,48,0,0,12 Jan 2019,v Australia Sydney,165
26,Kuldeep Yadav,3,2,54,0,0,12 Jan 2019,v Australia Sydney,165
27,Mohammed Shami,1,0,46,1,0,12 Jan 2019,v Australia Sydney,165
3,Alex Carey,18,-,-,0,0,15 Jan 2019,v India Adelaide,166
11,Glenn Maxwell,48,1,16,1,0,15 Jan 2019,v India Adelaide,166
12,Marcus Stoinis,29,1,46,1,0,15 Jan 2019,v India Adelaide,166
16,Rohit Sharma,43,-,-,0,0,15 Jan 2019,v Australia Adelaide,166
19,Virat Kohli,104,-,-,1,0,15 Jan 2019,v Australia Adelaide,166
22,Ravindra Jadeja,DNB,1,49,1,0,15 Jan 2019,v Australia Adelaide,166
25,Mohammed Siraj,DNB,0,76,0,0,15 Jan 2019,v Australia Adelaide,166
26,Kuldeep Yadav,DNB,0,66,0,0,15 Jan 2019,v Australia Adelaide,166
27,Mohammed Shami,DNB,3,58,0,0,15 Jan 2019,v Australia Adelaide,166
3,Alex Carey,5,-,-,1,0,18 Jan 2019,v India Melbourne,167
11,Glenn Maxwell,26,0,7,0,0,18 Jan 2019,v India Melbourne,167
12,Marcus Stoinis,10,1,60,1,0,18 Jan 2019,v India Melbourne,167
14,Adam Zampa,8,0,34,0,0,18 Jan 2019,v India Melbourne,167
16,Rohit Sharma,9,-,-,1,0,18 Jan 2019,v Australia Melbourne,167
19,Virat Kohli,46,-,-,1,0,18 Jan 2019,v Australia Melbourne,167
22,Ravindra Jadeja,DNB,0,53,0,0,18 Jan 2019,v Australia Melbourne,167
27,Mohammed Shami,DNB,2,47,0,0,18 Jan 2019,v Australia Melbourne,167
3,Alex Carey,DNB,-,-,0,0,22 Mar 2019,v Pakistan Sharjah,168
11,Glenn Maxwell,DNB,1,57,0,0,22 Mar 2019,v Pakistan Sharjah,168
12,Marcus Stoinis,DNB,0,14,1,0,22 Mar 2019,v Pakistan Sharjah,168
14,Adam Zampa,DNB,0,44,0,0,22 Mar 2019,v Pakistan Sharjah,168
3,Alex Carey,DNB,-,-,1,0,24 Mar 2019,v Pakistan Sharjah,169
11,Glenn Maxwell,19,0,11,2,0,24 Mar 2019,v Pakistan Sharjah,169
12,Marcus Stoinis,DNB,0,40,0,0,24 Mar 2019,v Pakistan Sharjah,169
14,Adam Zampa,DNB,1,57,0,0,24 Mar 2019,v Pakistan Sharjah,169
3,Alex Carey,55,-,-,0,0,29 Mar 2019,v Pakistan Dubai (DSC),170
11,Glenn Maxwell,98,0,41,1,0,29 Mar 2019,v Pakistan Dubai (DSC),170
12,Marcus Stoinis,2,2,20,0,0,29 Mar 2019,v Pakistan Dubai (DSC),170
14,Adam Zampa,DNB,1,49,0,0,29 Mar 2019,v Pakistan Dubai (DSC),170
3,Alex Carey,0,-,-,1,0,31 Mar 2019,v Pakistan Dubai (DSC),171
11,Glenn Maxwell,70,1,45,0,0,31 Mar 2019,v Pakistan Dubai (DSC),171
12,Marcus Stoinis,4,0,20,0,0,31 Mar 2019,v Pakistan Dubai (DSC),171
14,Adam Zampa,DNB,1,68,0,0,31 Mar 2019,v Pakistan Dubai (DSC),171
3,Alex Carey,67,-,-,1,0,20 Jul 2021,v West Indies Bridgetown,172
8,Josh Hazlewood,1*,3,11,1,0,20 Jul 2021,v West Indies Bridgetown,172
10,Mitch Marsh,20,1,7,1,0,20 Jul 2021,v West Indies Bridgetown,172
14,Adam Zampa,12*,1,39,1,0,20 Jul 2021,v West Indies Bridgetown,172
15,Mitchell Starc.,8,5,48,1,0,20 Jul 2021,v West Indies Bridgetown,172
3,Alex Carey,10,-,-,0,0,22 Jul 2021,v West Indies Bridgetown,173
10,Mitch Marsh,8,0,19,0,0,22 Jul 2021,v West Indies Bridgetown,173
14,Adam Zampa,36,2,43,0,0,22 Jul 2021,v West Indies Bridgetown,173
15,Mitchell Starc.,19,3,26,0,0,22 Jul 2021,v West Indies Bridgetown,173
3,Alex Carey,35,-,-,1,1,26 Jul 2021,v West Indies Bridgetown,174
8,Josh Hazlewood,DNB,2,18,0,0,26 Jul 2021,v West Indies Bridgetown,174
10,Mitch Marsh,29,-,-,1,0,26 Jul 2021,v West Indies Bridgetown,174
14,Adam Zampa,DNB,2,29,0,0,26 Jul 2021,v West Indies Bridgetown,174
15,Mitchell Starc.,DNB,3,43,0,0,26 Jul 2021,v West Indies Bridgetown,174
3,Alex Carey,4,-,-,2,0,29 Mar 2022,v Pakistan Lahore,175
5,Sean Abbott,14,1,36,1,0,29 Mar 2022,v Pakistan Lahore,175
6,Marnus Labuschagne,25,-,-,1,0,29 Mar 2022,v Pakistan Lahore,175
7,Cameron Green,40*,0,18,1,0,29 Mar 2022,v Pakistan Lahore,175
9,Travis Head,101,2,35,1,0,29 Mar 2022,v Pakistan Lahore,175
12,Marcus Stoinis,26,0,9,0,0,29 Mar 2022,v Pakistan Lahore,175
14,Adam Zampa,DNB,4,38,0,0,29 Mar 2022,v Pakistan Lahore,175
3,Alex Carey,5,-,-,0,0,31 Mar 2022,v Pakistan Lahore,176
5,Sean Abbott,28,0,74,1,0,31 Mar 2022,v Pakistan Lahore,176
6,Marnus Labuschagne,59,-,-,2,0,31 Mar 2022,v Pakistan Lahore,176
7,Cameron Green,5,0,35,0,0,31 Mar 2022,v Pakistan Lahore,176
9,Travis Head,89,0,28,0,0,31 Mar 2022,v Pakistan Lahore,176
12,Marcus Stoinis,49,1,23,0,0,31 Mar 2022,v Pakistan Lahore,176
14,Adam Zampa,0*,2,71,0,0,31 Mar 2022,v Pakistan Lahore,176
3,Alex Carey,56,-,-,0,0,2 Apr 2022,v Pakistan Lahore,177
5,Sean Abbott,49,0,15,0,0,2 Apr 2022,v Pakistan Lahore,177
6,Marnus Labuschagne,4,0,31,1,0,2 Apr 2022,v Pakistan Lahore,177
7,Cameron Green,34,0,19,0,0,2 Apr 2022,v Pakistan Lahore,177
9,Travis Head,0,0,9,0,0,2 Apr 2022,v Pakistan Lahore,177
12,Marcus Stoinis,19,-,-,0,0,2 Apr 2022,v Pakistan Lahore,177
14,Adam Zampa,0*,0,50,0,0,2 Apr 2022,v Pakistan Lahore,177
3,Alex Carey,49,-,-,0,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
6,Marnus Labuschagne,29,0,49,0,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
7,Cameron Green,15*,0,30,0,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
8,Josh Hazlewood,DNB,1,57,1,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
9,Travis Head,70*,0,9,0,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
10,Mitch Marsh,10,-,-,0,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
11,Glenn Maxwell,33,1,44,0,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
13,David Warner,9,-,-,1,0,19 Jun 2022,v Sri Lanka Colombo (RPS),178
3,Alex Carey,3,-,-,4,0,7 Sep 2023,v South Africa Bloemfontein,179
4,Josh Inglis,1,-,-,0,0,7 Sep 2023,v South Africa Bloemfontein,179
5,Sean Abbott,9,1,40,0,0,7 Sep 2023,v South Africa Bloemfontein,179
6,Marnus Labuschagne,80*,-,-,0,0,7 Sep 2023,v South Africa Bloemfontein,179
7,Cameron Green,0*,1,32,1,0,7 Sep 2023,v South Africa Bloemfontein,179
8,Josh Hazlewood,DNB,3,41,1,0,7 Sep 2023,v South Africa Bloemfontein,179
9,Travis Head,33,-,-,0,0,7 Sep 2023,v South Africa Bloemfontein,179
10,Mitch Marsh,17,-,-,0,0,7 Sep 2023,v South Africa Bloemfontein,179
12,Marcus Stoinis,17,2,20,0,0,7 Sep 2023,v South Africa Bloemfontein,179
13,David Warner,0,-,-,0,0,7 Sep 2023,v South Africa Bloemfontein,179
14,Adam Zampa,DNB,1,42,0,0,7 Sep 2023,v South Africa Bloemfontein,179
3,Alex Carey,6,-,-,0,0,9 Sep 2023,v South Africa Bloemfontein,180
4,Josh Inglis,50,-,-,0,0,9 Sep 2023,v South Africa Bloemfontein,180
5,Sean Abbott,7*,2,50,1,0,9 Sep 2023,v South Africa Bloemfontein,180
6,Marnus Labuschagne,124,0,33,1,0,9 Sep 2023,v South Africa Bloemfontein,180
9,Travis Head,64,0,41,0,0,9 Sep 2023,v South Africa Bloemfontein,180
10,Mitch Marsh,0,-,-,0,0,9 Sep 2023,v South Africa Bloemfontein,180
13,David Warner,106,-,-,0,0,9 Sep 2023,v South Africa Bloemfontein,180
14,Adam Zampa,DNB,4,48,0,0,9 Sep 2023,v South Africa Bloemfontein,180
3,Alex Carey,12,-,-,0,0,12 Sep 2023,v South Africa Potchefstroom,181
5,Sean Abbott,2,0,31,1,0,12 Sep 2023,v South Africa Potchefstroom,181
6,Marnus Labuschagne,15,-,-,0,0,12 Sep 2023,v South Africa Potchefstroom,181
8,Josh Hazlewood,12*,0,74,0,0,12 Sep 2023,v South Africa Potchefstroom,181
9,Travis Head,38,2,39,0,0,12 Sep 2023,v South Africa Potchefstroom,181
10,Mitch Marsh,29,-,-,2,0,12 Sep 2023,v South Africa Potchefstroom,181
12,Marcus Stoinis,10,1,58,0,0,12 Sep 2023,v South Africa Potchefstroom,181
13,David Warner,78,-,-,1,0,12 Sep 2023,v South Africa Potchefstroom,181
3,Alex Carey,99,-,-,1,0,15 Sep 2023,v South Africa Centurion,182
6,Marnus Labuschagne,20,-,-,0,0,15 Sep 2023,v South Africa Centurion,182
8,Josh Hazlewood,1*,2,79,0,0,15 Sep 2023,v South Africa Centurion,182
9,Travis Head,17*,-,-,0,0,15 Sep 2023,v South Africa Centurion,182
10,Mitch Marsh,6,-,-,1,0,15 Sep 2023,v South Africa Centurion,182
12,Marcus Stoinis,18,1,81,1,0,15 Sep 2023,v South Africa Centurion,182
13,David Warner,12,-,-,0,0,15 Sep 2023,v South Africa Centurion,182
14,Adam Zampa,9,0,113,0,0,15 Sep 2023,v South Africa Centurion,182
3,Alex Carey,2,-,-,0,0,17 Sep 2023,v South Africa Johannesburg,183
4,Josh Inglis,0,-,-,1,0,17 Sep 2023,v South Africa Johannesburg,183
5,Sean Abbott,23,2,54,1,0,17 Sep 2023,v South Africa Johannesburg,183
6,Marnus Labuschagne,44,-,-,1,0,17 Sep 2023,v South Africa Johannesburg,183
7,Cameron Green,18,1,59,1,0,17 Sep 2023,v South Africa Johannesburg,183
10,Mitch Marsh,71,-,-,0,0,17 Sep 2023,v South Africa Johannesburg,183
13,David Warner,10,-,-,0,0,17 Sep 2023,v South Africa Johannesburg,183
14,Adam Zampa,5,3,70,0,0,17 Sep 2023,v South Africa Johannesburg,183
8,Josh Hazlewood,DNB,1,41,0,0,22 Jun 2010,v England Southampton,184
8,Josh Hazlewood,TDNB,0,6,0,0,11 Sep 2013,v England Birmingham,185
8,Josh Hazlewood,DNB,1,50,0,0,14 Nov 2014,v South Africa Perth,186
10,Mitch Marsh,10,0,50,2,0,14 Nov 2014,v South Africa Perth,186
11,Glenn Maxwell,29,1,32,0,0,14 Nov 2014,v South Africa Perth,186
13,David Warner,46,-,-,1,0,14 Nov 2014,v South Africa Perth,186
8,Josh Hazlewood,DNB,1,51,0,0,28 Aug 2016,v Sri Lanka Dambulla,187
9,Travis Head,36,-,-,0,0,28 Aug 2016,v Sri Lanka Dambulla,187
13,David Warner,10,-,-,2,0,28 Aug 2016,v Sri Lanka Dambulla,187
14,Adam Zampa,5*,3,38,1,0,28 Aug 2016,v Sri Lanka Dambulla,187
15,Mitchell Starc.,12,2,42,0,0,28 Aug 2016,v Sri Lanka Dambulla,187
9,Travis Head,40,1,5,0,0,31 Aug 2016,v Sri Lanka Dambulla,188
13,David Warner,19,-,-,1,0,31 Aug 2016,v Sri Lanka Dambulla,188
14,Adam Zampa,DNB,1,30,0,0,31 Aug 2016,v Sri Lanka Dambulla,188
15,Mitchell Starc.,DNB,1,51,0,0,31 Aug 2016,v Sri Lanka Dambulla,188
9,Travis Head,13,2,22,0,0,4 Sep 2016,v Sri Lanka Pallekele,189
13,David Warner,106,-,-,0,0,4 Sep 2016,v Sri Lanka Pallekele,189
14,Adam Zampa,DNB,2,43,1,0,4 Sep 2016,v Sri Lanka Pallekele,189
15,Mitchell Starc.,DNB,3,40,1,0,4 Sep 2016,v Sri Lanka Pallekele,189
9,Travis Head,5,-,-,1,0,13 Jun 2018,v England The Oval,190
11,Glenn Maxwell,62,0,9,0,0,13 Jun 2018,v England The Oval,190
12,Marcus Stoinis,22,-,-,0,0,13 Jun 2018,v England The Oval,190
9,Travis Head,19,-,-,0,0,16 Jun 2018,v England Cardiff,191
11,Glenn Maxwell,31,-,-,0,0,16 Jun 2018,v England Cardiff,191
12,Marcus Stoinis,9,1,60,0,0,16 Jun 2018,v England Cardiff,191
9,Travis Head,51,-,-,0,0,19 Jun 2018,v England Nottingham,192
11,Glenn Maxwell,19,0,21,0,0,19 Jun 2018,v England Nottingham,192
12,Marcus Stoinis,44,0,85,0,0,19 Jun 2018,v England Nottingham,192
10,Mitch Marsh,5,0,13,0,0,8 Jun 2013,v England Birmingham,193
13,David Warner,9,-,-,0,0,8 Jun 2013,v England Birmingham,193
15,Mitchell Starc.,5,1,75,0,0,8 Jun 2013,v England Birmingham,193
10,Mitch Marsh,22,-,-,0,0,12 Jun 2013,v New Zealand Birmingham,194
11,Glenn Maxwell,29*,-,-,1,0,12 Jun 2013,v New Zealand Birmingham,194
10,Mitch Marsh,4,0,12,0,0,17 Jun 2013,v Sri Lanka The Oval,195
11,Glenn Maxwell,32,0,26,1,0,17 Jun 2013,v Sri Lanka The Oval,195
10,Mitch Marsh,15,0,13,0,0,31 Aug 2014,v Zimbabwe Harare,196
11,Glenn Maxwell,13,1,41,1,0,31 Aug 2014,v Zimbabwe Harare,196
15,Mitchell Starc.,3,2,41,0,0,31 Aug 2014,v Zimbabwe Harare,196
11,Glenn Maxwell,2,0,21,0,0,25 Aug 2012,v Afghanistan Sharjah,197
13,David Warner,24,-,-,0,0,25 Aug 2012,v Afghanistan Sharjah,197
15,Mitchell Starc.,1*,4,47,0,0,25 Aug 2012,v Afghanistan Sharjah,197
11,Glenn Maxwell,38,0,27,0,0,28 Aug 2012,v Pakistan Sharjah,198
13,David Warner,5,-,-,0,0,28 Aug 2012,v Pakistan Sharjah,198
15,Mitchell Starc.,DNB,5,42,0,0,28 Aug 2012,v Pakistan Sharjah,198
11,Glenn Maxwell,28,0,37,0,0,31 Aug 2012,v Pakistan Abu Dhabi,199
13,David Warner,24,-,-,0,0,31 Aug 2012,v Pakistan Abu Dhabi,199
15,Mitchell Starc.,11*,0,43,1,0,31 Aug 2012,v Pakistan Abu Dhabi,199
11,Glenn Maxwell,56*,0,33,1,0,3 Sep 2012,v Pakistan Sharjah,200
13,David Warner,21,-,-,1,0,3 Sep 2012,v Pakistan Sharjah,200
15,Mitchell Starc.,DNB,4,51,0,0,3 Sep 2012,v Pakistan Sharjah,200
11,Glenn Maxwell,5,0,28,0,0,11 Jan 2013,v Sri Lanka Melbourne,201
15,Mitchell Starc.,DNB,1,25,0,0,11 Jan 2013,v Sri Lanka Melbourne,201
11,Glenn Maxwell,9,0,6,0,0,23 Jan 2013,v Sri Lanka Hobart,202
13,David Warner,10,-,-,1,0,23 Jan 2013,v Sri Lanka Hobart,202
15,Mitchell Starc.,DNB,0,48,1,0,23 Jan 2013,v Sri Lanka Hobart,202
11,Glenn Maxwell,51*,-,-,0,0,1 Feb 2013,v West Indies Perth,203
15,Mitchell Starc.,DNB,5,20,0,0,1 Feb 2013,v West Indies Perth,203
11,Glenn Maxwell,0,4,63,0,0,3 Feb 2013,v West Indies Perth,204
15,Mitchell Starc.,DNB,5,32,0,0,3 Feb 2013,v West Indies Perth,204
11,Glenn Maxwell,4,1,44,0,0,6 Feb 2013,v West Indies Canberra,205
15,Mitchell Starc.,DNB,1,50,0,0,6 Feb 2013,v West Indies Canberra,205
11,Glenn Maxwell,1*,1,34,2,0,8 Feb 2013,v West Indies Sydney,206
11,Glenn Maxwell,31,-,-,0,0,13 Oct 2013,v India Pune,207
16,Rohit Sharma,42,-,-,1,0,13 Oct 2013,v Australia Pune,207
19,Virat Kohli,61,0,12,1,0,13 Oct 2013,v Australia Pune,207
22,Ravindra Jadeja,11,1,35,1,0,13 Oct 2013,v Australia Pune,207
28,Ravichandran Ashwin,5,2,55,0,0,13 Oct 2013,v Australia Pune,207
11,Glenn Maxwell,53,0,48,0,0,16 Oct 2013,v India Jaipur,208
16,Rohit Sharma,141*,-,-,0,0,16 Oct 2013,v Australia Jaipur,208
19,Virat Kohli,100*,-,-,0,0,16 Oct 2013,v Australia Jaipur,208
22,Ravindra Jadeja,DNB,0,72,0,0,16 Oct 2013,v Australia Jaipur,208
28,Ravichandran Ashwin,DNB,1,50,0,0,16 Oct 2013,v Australia Jaipur,208
11,Glenn Maxwell,3,1,8,0,0,19 Oct 2013,v India Mohali,209
16,Rohit Sharma,11,-,-,0,0,19 Oct 2013,v Australia Mohali,209
19,Virat Kohli,68,0,18,0,0,19 Oct 2013,v Australia Mohali,209
22,Ravindra Jadeja,2,1,31,1,0,19 Oct 2013,v Australia Mohali,209
28,Ravichandran Ashwin,28,0,58,0,0,19 Oct 2013,v Australia Mohali,209
11,Glenn Maxwell,92,-,-,0,0,23 Oct 2013,v India Ranchi,210
16,Rohit Sharma,9*,-,-,1,0,23 Oct 2013,v Australia Ranchi,210
19,Virat Kohli,DNB,-,-,0,0,23 Oct 2013,v Australia Ranchi,210
22,Ravindra Jadeja,DNB,1,56,0,0,23 Oct 2013,v Australia Ranchi,210
27,Mohammed Shami,DNB,3,42,0,0,23 Oct 2013,v Australia Ranchi,210
28,Ravichandran Ashwin,DNB,2,57,0,0,23 Oct 2013,v Australia Ranchi,210
11,Glenn Maxwell,9,0,40,0,0,30 Oct 2013,v India Nagpur,211
16,Rohit Sharma,79,-,-,0,0,30 Oct 2013,v Australia Nagpur,211
19,Virat Kohli,115*,0,15,2,0,30 Oct 2013,v Australia Nagpur,211
22,Ravindra Jadeja,DNB,2,68,0,0,30 Oct 2013,v Australia Nagpur,211
27,Mohammed Shami,DNB,1,66,0,0,30 Oct 2013,v Australia Nagpur,211
28,Ravichandran Ashwin,DNB,2,64,0,0,30 Oct 2013,v Australia Nagpur,211
11,Glenn Maxwell,60,0,32,0,0,2 Nov 2013,v India Bengaluru,212
16,Rohit Sharma,209,-,-,0,0,2 Nov 2013,v Australia Bengaluru,212
19,Virat Kohli,0,-,-,1,0,2 Nov 2013,v Australia Bengaluru,212
22,Ravindra Jadeja,0*,3,73,1,0,2 Nov 2013,v Australia Bengaluru,212
